"#","Name","Symbol","Market Cap","Price","Circulating Supply","Volume (24h)","% 1h","% 24h","% 7d","URLS"
961,"Ixcoin","IXC","$2,337,198","0.111300","20999088","Low Vol","-0.02%","3.69%","-9.37%","https://coinmarketcap.com/currencies/ixcoin/"
962,"Giga Watt Token","WTT","$2,251,891","0.776514","2900000","?","?","?","-0.03%","https://coinmarketcap.com/currencies/giga-watt-token/"
963,"EquiTrader","EQT","$2,201,334","0.211807","10393112","Low Vol","-0.16%","7.06%","28.81%","https://coinmarketcap.com/currencies/equitrader/"
964,"BlueCoin","BLU","$2,135,237","0.003716","574683675","Low Vol","-0.30%","-1.98%","-12.79%","https://coinmarketcap.com/currencies/bluecoin/"
965,"Darcrus","DAR","$2,033,775","0.149538","13600388","Low Vol","0.08%","38.08%","58.47%","https://coinmarketcap.com/currencies/darcrus/"
966,"Goodomy","GOOD","$2,031,658","0.004440","457541580","Low Vol","-0.35%","20.55%","-23.22%","https://coinmarketcap.com/currencies/goodomy/"
967,"Ethbits","ETBS","$1,945,893","1.40","1391604","Low Vol","15.47%","55.74%","-14.25%","https://coinmarketcap.com/currencies/ethbits/"
968,"ShadowCash","SDC","$1,844,482","0.275496","6695133","Low Vol","-0.16%","161.42%","99.56%","https://coinmarketcap.com/currencies/shadowcash/"
969,"InflationCoin","IFLT","$1,781,620","0.000042","42206090307","Low Vol","0.13%","14.28%","-17.58%","https://coinmarketcap.com/currencies/inflationcoin/"
970,"LeafCoin","LEAF","$1,551,415","0.000074","21080296750","Low Vol","-0.16%","0.27%","-7.00%","https://coinmarketcap.com/currencies/leafcoin/"
971,"SmileyCoin","SMLY","$1,316,473","0.000051","25960250000","Low Vol","-0.35%","-10.83%","-3.13%","https://coinmarketcap.com/currencies/smileycoin/"
972,"FundYourselfNow","FYN","$1,294,578","1.43","904376","Low Vol","0.17%","-2.36%","11.69%","https://coinmarketcap.com/currencies/fundyourselfnow/"
973,"Orbitcoin","ORB","$1,271,650","0.400065","3178608","Low Vol","-0.17%","1.98%","-3.38%","https://coinmarketcap.com/currencies/orbitcoin/"
974,"AurumCoin","AU","$1,230,235","4.13","297854","Low Vol","0.01%","11.75%","-20.96%","https://coinmarketcap.com/currencies/aurumcoin/"
975,"YashCoin","YASH","$1,215,837","0.121580","10000305","Low Vol","-0.15%","0.27%","-23.30%","https://coinmarketcap.com/currencies/yashcoin/"
976,"Global Jobcoin","GJC","$1,214,110","0.090268","13449995","Low Vol","?","3.46%","-37.85%","https://coinmarketcap.com/currencies/global-jobcoin/"
977,"Renos","RNS","$1,155,398","0.034638","33356077","Low Vol","-0.16%","24.17%","19.15%","https://coinmarketcap.com/currencies/renos/"
978,"Universe","UNI","$1,079,724","0.056879","18982951","Low Vol","-3.52%","-2.93%","-12.95%","https://coinmarketcap.com/currencies/universe/"
979,"Version","V","$1,056,585","0.002157","489753714","Low Vol","-0.92%","-28.30%","-19.30%","https://coinmarketcap.com/currencies/version/"
980,"WorldCoin","WDC","$1,036,127","0.008716","118878488","Low Vol","-0.17%","3.45%","-19.18%","https://coinmarketcap.com/currencies/worldcoin/"
981,"StarCredits","STRC","$1,027,651","0.228367","4500000","Low Vol","-0.18%","-25.21%","-14.00%","https://coinmarketcap.com/currencies/starcredits/"
982,"Project Decorum","PDC","$993,795","0.019876","50000000","?","?","?","?","https://coinmarketcap.com/currencies/project-decorum/"
983,"FlutterCoin","FLT","$963,626","0.002208","436450711","Low Vol","-0.16%","6.10%","-6.71%","https://coinmarketcap.com/currencies/fluttercoin/"
984,"Shorty","SHORTY","$956,742","0.009567","100000000","Low Vol","?","-3.44%","-3.05%","https://coinmarketcap.com/currencies/shorty/"
985,"FuckToken","FUCK","$951,490","0.016364","58144264","Low Vol","0.12%","5.05%","?","https://coinmarketcap.com/currencies/fucktoken/"
986,"Canada eCoin","CDN","$910,271","0.009344","97415544","Low Vol","-6.17%","-10.75%","-14.51%","https://coinmarketcap.com/currencies/canada-ecoin/"
987,"Fastcoin","FST","$900,754","0.005740","156913424","Low Vol","-0.16%","-6.89%","4.33%","https://coinmarketcap.com/currencies/fastcoin/"
988,"Photon","PHO","$882,222","0.000040","22220430044","Low Vol","-0.55%","-1.00%","-23.56%","https://coinmarketcap.com/currencies/photon/"
989,"Commodity Ad ...","CDX","$867,861","0.026662","32550000","Low Vol","-0.37%","-4.63%","-21.72%","https://coinmarketcap.com/currencies/commodity-ad-network/"
990,"BritCoin","BRIT","$865,692","0.040704","21268092","Low Vol","-0.92%","7.27%","0.99%","https://coinmarketcap.com/currencies/britcoin/"
991,"Tigereum","TIG","$845,070","0.143578","5885790","Low Vol","0.07%","-0.57%","-19.58%","https://coinmarketcap.com/currencies/tigereum/"
992,"Cashcoin","CASH","$838,586","0.017589","47675905","Low Vol","-0.16%","0.27%","257.21%","https://coinmarketcap.com/currencies/cashcoin/"
993,"Tattoocoin (S...","TSE","$811,866","0.008979","90421856","Low Vol","-0.18%","-10.37%","107.33%","https://coinmarketcap.com/currencies/tattoocoin/"
994,"HitCoin","HTC","$809,280","0.000074","10996318099","Low Vol","-0.16%","0.27%","-7.00%","https://coinmarketcap.com/currencies/hitcoin/"
995,"Etheriya","RIYA","$787,678","0.498048","1581531","Low Vol","-0.16%","-0.09%","-4.67%","https://coinmarketcap.com/currencies/etheriya/"
996,"Fantomcoin","FCN","$785,325","0.110393","7113902","Low Vol","-0.16%","0.27%","-3.45%","https://coinmarketcap.com/currencies/fantomcoin/"
997,"MetalCoin","METAL","$775,609","0.010083","76925527","Low Vol","-0.18%","2.78%","1.40%","https://coinmarketcap.com/currencies/metalcoin/"
998,"InsaneCoin","INSN","$772,887","0.041556","18598735","Low Vol","-6.58%","-20.03%","-17.47%","https://coinmarketcap.com/currencies/insanecoin-insn/"
999,"UniCoin","UNIC","$758,371","0.253316","2993775","Low Vol","-0.15%","10.74%","-0.77%","https://coinmarketcap.com/currencies/unicoin/"
1000,"NetCoin","NET","$753,077","0.000957","787126712","Low Vol","-7.30%","0.27%","-18.45%","https://coinmarketcap.com/currencies/netcoin/"
1001,"HoboNickels","HBN","$722,351","0.011260","64151405","Low Vol","-0.16%","4.36%","-5.14%","https://coinmarketcap.com/currencies/hobonickels/"
1002,"Bitpark Coin","BPC","$717,557","0.009567","75000000","Low Vol","-0.15%","?","-30.12%","https://coinmarketcap.com/currencies/bitpark-coin/"
1003,"Kobocoin","KOBO","$692,775","0.028047","24700248","Low Vol","-0.16%","-19.06%","-7.99%","https://coinmarketcap.com/currencies/kobocoin/"
1004,"Ultimate Secu...","USC","$685,086","0.066236","10343113","Low Vol","-0.16%","-13.81%","-12.38%","https://coinmarketcap.com/currencies/ultimate-secure-cash/"
1005,"Trollcoin","TROLL","$672,803","0.001177","571712804","Low Vol","-0.17%","15.96%","-4.84%","https://coinmarketcap.com/currencies/trollcoin/"
1006,"Piggycoin","PIGGY","$624,693","0.001276","489533005","Low Vol","-1.77%","14.72%","-18.68%","https://coinmarketcap.com/currencies/piggycoin/"
1007,"Guncoin","GUN","$595,752","0.002870","207563278","Low Vol","2.46%","-4.62%","-26.10%","https://coinmarketcap.com/currencies/guncoin/"
1008,"Soma","SCT","$595,177","0.139611","4263109","Low Vol","-0.16%","2.73%","-18.72%","https://coinmarketcap.com/currencies/soma/"
1009,"FuelCoin","FC2","$582,771","0.005731","101691230","?","?","?","?","https://coinmarketcap.com/currencies/fuelcoin/"
1010,"Bitstar","BITS","$569,019","0.024654","23079737","Low Vol","-0.16%","2.10%","-18.65%","https://coinmarketcap.com/currencies/bitstar/"
1011,"EthBet","EBET","$556,620","0.065457","8503600","Low Vol","0.15%","-19.56%","-19.25%","https://coinmarketcap.com/currencies/ethbet/"
1012,"Machinecoin","MAC","$544,464","0.025906","21017250","Low Vol","-0.16%","-0.01%","-7.11%","https://coinmarketcap.com/currencies/machinecoin/"
1013,"BTCtalkcoin","TALK","$533,366","0.008169","65290635","Low Vol","-0.16%","-4.05%","-2.20%","https://coinmarketcap.com/currencies/btctalkcoin/"
1014,"I0Coin","I0C","$532,946","0.025390","20989993","Low Vol","-0.16%","-10.15%","-28.77%","https://coinmarketcap.com/currencies/i0coin/"
1015,"Rustbits","RUSTBITS","$520,561","0.014746","35300866","?","?","?","?","https://coinmarketcap.com/currencies/rustbits/"
1016,"Jetcoin","JET","$514,674","0.075424","6823701","Low Vol","14.95%","-10.58%","-21.17%","https://coinmarketcap.com/currencies/jetcoin/"
1017,"Bit20","BTWTY","$495,636","487,831","1.016","Low Vol","-0.07%","-7.33%","2.14%","https://coinmarketcap.com/currencies/bit20/"
1018,"Emphy","EPY","$493,727","0.064230","7686898","Low Vol","0.15%","-22.65%","-17.52%","https://coinmarketcap.com/currencies/emphy/"
1019,"BlazeCoin","BLZ","$492,658","0.000810","608557394","Low Vol","-0.16%","10.30%","-13.02%","https://coinmarketcap.com/currencies/blazecoin/"
1020,"Slimcoin","SLM","$492,501","0.032971","14937439","Low Vol","?","-0.07%","?","https://coinmarketcap.com/currencies/slimcoin/"
1021,"Virtacoin","VTA","$485,751","0.000093","5201310113","Low Vol","-0.50%","2.56%","-86.24%","https://coinmarketcap.com/currencies/virtacoin/"
1022,"SwagBucks","BUCKS","$483,471","1.27","381750","Low Vol","-0.15%","0.12%","19.69%","https://coinmarketcap.com/currencies/swagbucks/"
1023,"QubitCoin","Q2C","$475,665","0.001913","248586496","Low Vol","-0.16%","-4.22%","-14.01%","https://coinmarketcap.com/currencies/qubitcoin/"
1024,"LanaCoin","LANA","$474,129","0.000534","887245950","Low Vol","-0.15%","4.01%","-21.12%","https://coinmarketcap.com/currencies/lanacoin/"
1025,"GAIA","GAIA","$473,592","0.019650","24101381","Low Vol","-0.18%","2.97%","-11.57%","https://coinmarketcap.com/currencies/gaia/"
1026,"FIMKrypto","FIMK","$466,157","0.000808","577004618","Low Vol","?","0.06%","-9.86%","https://coinmarketcap.com/currencies/fimkrypto/"
1027,"MACRON","MCRN","$461,843","0.001151","401421401","Low Vol","-5.99%","207.86%","-36.05%","https://coinmarketcap.com/currencies/macron/"
1028,"Elementrem","ELE","$460,283","0.017663","26059286","Low Vol","-0.18%","-10.87%","-30.81%","https://coinmarketcap.com/currencies/elementrem/"
1029,"SuperCoin","SUPER","$453,060","0.009350","48453629","Low Vol","-8.62%","14.81%","13.45%","https://coinmarketcap.com/currencies/supercoin/"
1030,"Valorbit","VAL","$450,035","0.000074","6114978764","Low Vol","-0.16%","0.27%","-7.00%","https://coinmarketcap.com/currencies/valorbit/"
1031,"bitSilver","BITSILVER","$447,143","20.53","21782","Low Vol","0.98%","-2.36%","6.52%","https://coinmarketcap.com/currencies/bitsilver/"
1032,"Cryptonite","XCN","$446,197","0.001104","404244166","Low Vol","-0.16%","7.39%","0.91%","https://coinmarketcap.com/currencies/cryptonite/"
1033,"iTicoin","ITI","$440,685","13.77","32000","Low Vol","-2.59%","5.10%","-5.20%","https://coinmarketcap.com/currencies/iticoin/"
1034,"BitBar","BTB","$431,291","11.71","36840","Low Vol","12.17%","11.57%","-6.06%","https://coinmarketcap.com/currencies/bitbar/"
1035,"UltraCoin","UTC","$426,976","0.009273","46044915","Low Vol","0.29%","15.59%","-0.61%","https://coinmarketcap.com/currencies/ultracoin/"
1036,"Opal","OPAL","$418,023","0.027598","15146683","Low Vol","4.10%","6.16%","6.36%","https://coinmarketcap.com/currencies/opal/"
1037,"bitBTC","BITBTC","$411,004","9780.60","42.0224","Low Vol","-0.07%","14.50%","7.60%","https://coinmarketcap.com/currencies/bitbtc/"
1038,"SmartCoin","SMC","$410,663","0.016956","24219036","Low Vol","-0.16%","-7.12%","-12.62%","https://coinmarketcap.com/currencies/smartcoin/"
1039,"Nyancoin","NYAN","$399,676","0.001253","318929301","Low Vol","-0.16%","0.41%","-12.82%","https://coinmarketcap.com/currencies/nyancoin/"
1040,"AmberCoin","AMBER","$398,794","0.009126","43699481","Low Vol","-0.15%","-5.09%","-9.19%","https://coinmarketcap.com/currencies/ambercoin/"
1041,"Halcyon","HAL","$394,809","0.069180","5707004","Low Vol","10.54%","14.66%","-6.13%","https://coinmarketcap.com/currencies/halcyon/"
1042,"Flycoin","FLY","$382,724","1.82","210806","Low Vol","-0.16%","?","?","https://coinmarketcap.com/currencies/flycoin/"
1043,"eBitcoinCash","EBCH","$379,876","0.040911","9285500","Low Vol","0.15%","-20.26%","0.32%","https://coinmarketcap.com/currencies/ebitcoin-cash/"
1044,"Joulecoin","XJO","$376,983","0.010646","35409123","Low Vol","-0.18%","-3.03%","-8.07%","https://coinmarketcap.com/currencies/joulecoin/"
1045,"PureVidz","VIDZ","$376,488","0.003005","125279775","Low Vol","-0.16%","5.10%","-5.88%","https://coinmarketcap.com/currencies/purevidz/"
1046,"PayCoin","XPY","$375,826","0.031639","11878506","Low Vol","-0.32%","34.44%","32.39%","https://coinmarketcap.com/currencies/paycoin2/"
1047,"KushCoin","KUSH","$364,125","0.066040","5513722","Low Vol","-0.24%","4.83%","5.74%","https://coinmarketcap.com/currencies/kushcoin/"
1048,"Mao Zedong","MAO","$363,939","0.058214","6251736","Low Vol","-0.18%","1.95%","-6.92%","https://coinmarketcap.com/currencies/mao-zedong/"
1049,"Bitcurrency","BTCR","$361,969","0.002134","169598616","Low Vol","-0.16%","-15.08%","-7.00%","https://coinmarketcap.com/currencies/bitcurrency/"
1050,"WayGuide","WAY","$356,142","0.003560","100040708","?","?","?","-18.71%","https://coinmarketcap.com/currencies/wayguide/"
1051,"TrumpCoin","TRUMP","$351,847","0.053321","6598689","Low Vol","0.21%","-17.01%","-25.51%","https://coinmarketcap.com/currencies/trumpcoin/"
1052,"Sterlingcoin","SLG","$345,859","0.081841","4225992","Low Vol","-0.17%","24.82%","-6.59%","https://coinmarketcap.com/currencies/sterlingcoin/"
1053,"Aricoin","ARI","$342,120","0.001472","232432480","Low Vol","-0.16%","-4.51%","-13.86%","https://coinmarketcap.com/currencies/aricoin/"
1054,"Rimbit","RBT","$335,797","0.001700","197581050","Low Vol","-0.48%","0.14%","-17.99%","https://coinmarketcap.com/currencies/rimbit/"
1055,"Motocoin","MOTO","$332,974","0.017074","19501790","Low Vol","-0.16%","7.15%","-13.55%","https://coinmarketcap.com/currencies/motocoin/"
1056,"Grimcoin","GRIM","$324,492","0.003389","95756980","Low Vol","-0.23%","31.93%","-28.68%","https://coinmarketcap.com/currencies/grimcoin/"
1057,"Coin(O)","CNO","$322,217","0.003061","105264609","Low Vol","?","-0.70%","-3.51%","https://coinmarketcap.com/currencies/coin/"
1058,"Octanox","OTX","$319,207","0.037554","8500001","Low Vol","-0.15%","16.39%","13.77%","https://coinmarketcap.com/currencies/octanox/"
1059,"Visio","VISIO","$317,660","0.006228","51002802","Low Vol","-0.18%","-3.57%","-14.08%","https://coinmarketcap.com/currencies/visio/"
1060,"8Bit","8BIT","$312,195","0.212690","1467841","Low Vol","-0.15%","-1.21%","26.39%","https://coinmarketcap.com/currencies/8bit/"
1061,"DaxxCoin","DAXX","$302,697","0.000589","514122070","Low Vol","-0.15%","0.27%","-5.52%","https://coinmarketcap.com/currencies/daxxcoin/"
1062,"Signatum","SIGT","$301,960","0.002797","107972766","Low Vol","-0.15%","-3.81%","-2.86%","https://coinmarketcap.com/currencies/signatum/"
1063,"Bitcoin Red","BTCRED","$301,721","0.014682","20550001","Low Vol","-0.14%","-10.82%","-11.73%","https://coinmarketcap.com/currencies/bitcoin-red/"
1064,"Cypher","CYP","$300,749","0.047248","6365285","Low Vol","-0.18%","3.00%","27.58%","https://coinmarketcap.com/currencies/cypher/"
1065,"GoldReserve","XGR","$297,506","0.017326","17171382","Low Vol","?","?","-5.24%","https://coinmarketcap.com/currencies/goldreserve/"
1066,"SecureCoin","SRC","$294,503","0.034590","8514131","Low Vol","16.41%","16.89%","-1.46%","https://coinmarketcap.com/currencies/securecoin/"
1067,"SACoin","SAC","$294,375","0.041949","7017395","Low Vol","-0.16%","0.27%","17.80%","https://coinmarketcap.com/currencies/sacoin/"
1068,"Tigercoin","TGC","$288,370","0.006624","43536800","Low Vol","6.45%","15.70%","2.16%","https://coinmarketcap.com/currencies/tigercoin/"
1069,"CryptoForecast","CFT","$284,091","0.006176","46000000","Low Vol","?","?","0.05%","https://coinmarketcap.com/currencies/cryptoforecast/"
1070,"Eternity","ENT","$281,224","0.067414","4171629","Low Vol","-0.16%","-0.38%","-19.23%","https://coinmarketcap.com/currencies/eternity/"
1071,"Crystal Clear","CCT","$271,789","0.053052","5123099","Low Vol","-1.35%","-2.65%","18.92%","https://coinmarketcap.com/currencies/crystal-clear/"
1072,"bitGold","BITGOLD","$269,831","1423.98","189","Low Vol","0.10%","-3.59%","0.33%","https://coinmarketcap.com/currencies/bitgold/"
1073,"CannaCoin","CCN","$267,119","0.056816","4701508","Low Vol","-0.16%","1.12%","0.26%","https://coinmarketcap.com/currencies/cannacoin/"
1074,"Bitcoin Fast","BCF","$267,088","0.025390","10519214","Low Vol","-0.15%","-1.15%","-7.13%","https://coinmarketcap.com/currencies/bitcoinfast/"
1075,"Datacoin","DTC","$256,091","0.008316","30793855","Low Vol","?","0.27%","0.09%","https://coinmarketcap.com/currencies/datacoin/"
1076,"PX","PX","$253,311","0.002576","98341177","Low Vol","-0.16%","-12.26%","-7.00%","https://coinmarketcap.com/currencies/px/"
1077,"BigUp","BIGUP","$251,768","0.000118","2137572489","Low Vol","12.26%","35.51%","-3.90%","https://coinmarketcap.com/currencies/bigup/"
1078,"iCoin","ICN","$245,772","0.008316","29553056","Low Vol","-0.16%","-5.58%","-6.94%","https://coinmarketcap.com/currencies/icoin/"
1079,"Link Platform","LNK","$242,742","14.79","16415","Low Vol","?","0.73%","-25.25%","https://coinmarketcap.com/currencies/link-platform/"
1080,"Quebecoin","QBC","$240,926","0.015455","15588776","Low Vol","-0.16%","5.12%","-13.58%","https://coinmarketcap.com/currencies/quebecoin/"
1081,"Pakcoin","PAK","$239,786","0.004625","51846850","Low Vol","-0.83%","1.95%","-18.61%","https://coinmarketcap.com/currencies/pakcoin/"
1082,"ChessCoin","CHESS","$238,810","0.004420","54032769","Low Vol","-0.15%","-10.12%","-13.70%","https://coinmarketcap.com/currencies/chesscoin/"
1083,"BoostCoin","BOST","$238,196","0.020092","11855487","Low Vol","-0.16%","0.36%","46.39%","https://coinmarketcap.com/currencies/boostcoin/"
1084,"Truckcoin","TRK","$237,337","0.001325","179160223","Low Vol","-0.16%","-0.63%","-23.15%","https://coinmarketcap.com/currencies/truckcoin/"
1085,"Bitz","BITZ","$233,846","0.117458","1990891","Low Vol","-0.16%","-18.81%","?","https://coinmarketcap.com/currencies/bitz/"
1086,"GlassCoin","GLS","$233,074","0.081912","2845425","Low Vol","-0.15%","-19.19%","-47.09%","https://coinmarketcap.com/currencies/glasscoin/"
1087,"Freicoin","FRC","$227,549","0.007433","30612783","Low Vol","-0.16%","0.19%","-10.54%","https://coinmarketcap.com/currencies/freicoin/"
1088,"Philosopher S...","PHS","$226,626","0.037681","6014340","Low Vol","-0.16%","?","-7.81%","https://coinmarketcap.com/currencies/philosopher-stones/"
1089,"BlockPay","BLOCKPAY","$225,292","0.041503","5428300","Low Vol","-0.07%","-11.68%","-33.97%","https://coinmarketcap.com/currencies/blockpay/"
